data,consumo_kw
2024-04-01,"19,687"
2024-05-01,"18,852"
2024-06-01,"24,931"
2024-07-01,"22,136"
2024-08-01,"21,371"
2024-09-01,"20,409"
2024-10-01,"21,659"
2024-11-01,"16,387"
2024-12-01,"18,843"
2024-01-01,"62,132"
2024-02-01,"58,234"
2024-03-01,"58,622"
2024-04-01,"54,167"
2024-05-01,"60,271"
2024-06-01,"38,67"
2024-07-01,"48,098"
2024-08-01,"40,486"
2024-09-01,"56,805"
2024-10-01,"64,469"
2024-11-01,"61,687"
2024-12-01,"61,285"
2024-01-01,"43,395"
2024-02-01,"44,621"
2024-03-01,"43,231"
2024-04-01,"42,746"
2024-05-01,"43,074"
2024-06-01,"52,091"
2024-07-01,"52,634"
2024-08-01,"48,32"
2024-09-01,"44,694"
2024-10-01,"41,581"
2024-11-01,"44,06"
2024-12-01,"47,524"
2024-01-01,"503,435"
2024-02-01,"532,528"
2024-03-01,"502,441"
2024-04-01,"526,627"
2024-05-01,"547,783"
2024-06-01,"705,191"
2024-07-01,"713,541"
2024-08-01,"630,218"
2024-09-01,"583,649"
2024-10-01,"488,673"
2024-11-01,"521,316"
2024-12-01,"576,024"
2024-01-01,"1476,998"
2024-02-01,"1504,99"
2024-03-01,"1498,241"
2024-04-01,"1569,474"
2024-05-01,"1573,989"
2024-06-01,"1671,199"
2024-07-01,"1687,354"
2024-08-01,"1697,214"
2024-09-01,"1678,046"
2024-10-01,"1581,702"
2024-11-01,"1616,849"
2024-12-01,"1686,019"
2024-01-01,"3887,576"
2024-02-01,"3528,288"
2024-03-01,"3896,885"
2024-04-01,"3685,358"
2024-05-01,"3764,287"
2024-06-01,"2459,255"
2024-07-01,"2409,917"
2024-08-01,"3006,293"
2024-09-01,"3745,656"
2024-10-01,"4925,726"
2024-11-01,"4319,872"
2024-12-01,"3852,082"
2024-07-01,"0,027"
2024-08-01,"0,031"
2024-09-01,"0,056"
2024-12-01,"0,001"
2024-03-01,"0,147"
2024-04-01,"0,05"
2024-05-01,"0,135"
2024-06-01,"0,19"
2024-07-01,"0,189"
2024-08-01,"0,25"
2024-09-01,"0,326"
2024-10-01,"0,157"
2024-11-01,"0,163"
2024-12-01,"0,31"
2024-03-01,"0,376"
2024-04-01,"1,232"
2024-05-01,"0,525"
2024-06-01,"0,917"
2024-07-01,"1,372"
2024-08-01,"1,171"
2024-09-01,"0,44"
2024-10-01,"0,564"
2024-11-01,"0,597"
2024-12-01,"0,153"
2024-03-01,"1,083"
2024-04-01,"1,057"
2024-05-01,"0,843"
2024-06-01,"0,283"
2024-07-01,"1,109"
2024-08-01,"0,725"
2024-09-01,"1,866"
2024-10-01,"9,284"
2024-11-01,"-2,806"
2024-12-01,"1,846"
2024-01-01,"9006,689"
2024-02-01,"9498,628"
2024-03-01,"10014,67"
2024-04-01,"9609,335"
2024-05-01,"9576,19"
2024-06-01,"8166,381"
2024-07-01,"8211,396"
2024-08-01,"8801,978"
2024-09-01,"9374,558"
2024-10-01,"10412,382"
2024-11-01,"8106,846"
2024-12-01,"8720,158"
2024-01-01,10702
2024-02-01,10231
2024-03-01,11212
2024-04-01,11671
2024-05-01,10890
2024-06-01,10438
2024-07-01,11276
2024-08-01,11033
2024-09-01,10923
2024-10-01,11814
2024-11-01,10606
2024-12-01,11074
2024-01-01,"234,485"
2024-02-01,"213,725"
2024-03-01,"261,936"
2024-04-01,"100,685"
2024-05-01,"1056,673"
2024-06-01,"622,846"
2024-07-01,"1237,986"
2024-08-01,"277,395"
2024-09-01,"2566,056"
2024-10-01,"2781,361"
2024-11-01,"3095,158"
2024-12-01,"1819,264"
2024-01-01,"48662,464"
2024-02-01,"49899,143"
2024-03-01,"55577,731"
2024-04-01,"54238,298"
2024-05-01,"55343,343"
2024-06-01,"57329,003"
2024-07-01,"54985,748"
2024-08-01,"54094,524"
2024-09-01,"49626,527"
2024-10-01,"57152,751"
2024-11-01,"54036,13"
2024-12-01,"50246,565"
2024-01-01,"3984,54"
2024-02-01,"4164,233"
2024-03-01,"4715,492"
2024-04-01,"4032,28"
2024-05-01,"4421,124"
2024-06-01,"4435,655"
2024-07-01,"3185,282"
2024-08-01,"3187,416"
2024-09-01,"4119,807"
2024-10-01,"4500,118"
2024-11-01,"4241,324"
2024-12-01,"4356,263"
2024-01-01,"6355,878"
2024-02-01,"7612,762"
2024-03-01,"6617,083"
2024-04-01,"7773,585"
2024-05-01,"8047,223"
2024-06-01,"6968,702"
2024-07-01,"10212,53"
2024-08-01,"10684,45"
2024-09-01,"10773,133"
2024-10-01,"10121,6"
2024-11-01,"10618,206"
2024-12-01,"7074,525"
2024-01-01,"45110,35"
2024-02-01,"44867,78"
2024-03-01,"49466,695"
2024-04-01,"51379,085"
2024-05-01,"57051,365"
2024-06-01,"55291,196"
2024-07-01,"60019,492"
2024-08-01,"65985,482"
2024-09-01,"60274,713"
2024-10-01,"60499,729"
2024-11-01,"55235,269"
2024-12-01,"48469,277"
2024-01-01,"15887,595"
2024-02-01,"14507,869"
2024-03-01,"16100,331"
2024-04-01,"16240,219"
2024-05-01,"17054,906"
2024-06-01,"15473,602"
2024-07-01,"16460,624"
2024-08-01,"16481,094"
2024-09-01,"15966,174"
2024-10-01,"14423,237"
2024-11-01,"13599,349"
2024-12-01,"11916,433"
2024-01-01,"58780,508"
2024-02-01,"60535,91"
2024-03-01,"65374,165"
2024-04-01,"67678,16"
2024-05-01,"69331,89"
2024-06-01,"65483,648"
2024-07-01,"71635,182"
2024-08-01,"73844,314"
2024-09-01,"71316,828"
2024-10-01,"73321,745"
2024-11-01,"64431,852"
2024-12-01,"62601,856"
2024-01-01,"32533,546"
2024-02-01,"32171,234"
2024-03-01,"34879,371"
2024-04-01,"34199,318"
2024-05-01,"34438,092"
2024-06-01,"29324,996"
2024-07-01,"29827,446"
2024-08-01,"32111,944"
2024-09-01,"35153,917"
2024-10-01,"41910,173"
2024-11-01,"39049,092"
2024-12-01,"36401,239"
2024-02-01,"0,919"
2024-01-01,"3247,736"
2024-02-01,"4303,084"
2024-03-01,"5671,633"
2024-04-01,"4993,759"
2024-05-01,"3846,836"
2024-06-01,"3774,521"
2024-07-01,"5499,23"
2024-08-01,"3961,832"
2024-09-01,"3805,221"
2024-10-01,"2996,739"
2024-11-01,"3963,533"
2024-12-01,"2586,289"
2024-01-01,"4949,711"
2024-02-01,"8337,289"
2024-03-01,"7446,74"
2024-04-01,"6316,62"
2024-05-01,"5885,884"
2024-06-01,"6865,369"
2024-07-01,"5223,039"
2024-08-01,"3856,641"
2024-09-01,"3549,97"
2024-10-01,"4503,1"
2024-11-01,"4825,629"
2024-12-01,"4193,852"
2024-01-01,"16879,548"
2024-02-01,"16500,486"
2024-03-01,"16701,296"
2024-04-01,"16704,635"
2024-05-01,"15435,4"
2024-06-01,"15414,456"
2024-07-01,"13310,623"
2024-08-01,"13218,884"
2024-09-01,"13119,915"
2024-10-01,"13843,46"
2024-11-01,"13248,436"
2024-12-01,"11320,943"
2024-01-01,"42846,433"
2024-02-01,"44356,022"
2024-03-01,"47831,248"
2024-04-01,"46451,605"
2024-05-01,"44543,182"
2024-06-01,"44857,948"
2024-07-01,"41954,104"
2024-08-01,"45345,689"
2024-09-01,"48908,627"
2024-10-01,"54047,893"
2024-11-01,"50314,565"
2024-12-01,"51313,534"
2024-01-01,"747,625"
2024-02-01,"818,015"
2024-03-01,"811,889"
2024-04-01,"774,901"
2024-05-01,"779,656"
2024-06-01,"668,381"
2024-07-01,"628,495"
2024-08-01,"836,331"
2024-09-01,"796,389"
2024-10-01,"887,013"
2024-11-01,"810,779"
2024-12-01,"717,117"
2024-01-01,"85,366"
2024-02-01,"66,134"
2024-03-01,"86,039"
2024-04-01,"68,931"
2024-05-01,"51,937"
2024-06-01,"66,98"
2024-07-01,"49,437"
2024-08-01,"68,624"
2024-09-01,"56,049"
2024-10-01,"60,106"
2024-11-01,"31,5"
2024-12-01,"71,454"
2024-01-01,"353,822"
2024-02-01,"338,586"
2024-03-01,"343,185"
2024-04-01,"532,448"
2024-05-01,"355,216"
2024-06-01,"326,776"
2024-07-01,"309,502"
2024-08-01,"279,859"
2024-09-01,"284,176"
2024-10-01,"358,206"
2024-11-01,"293,673"
2024-12-01,"265,936"
2024-01-01,"4041,125"
2024-02-01,"3765,744"
2024-03-01,"4020,052"
2024-04-01,"4001,333"
2024-05-01,"3842,55"
2024-06-01,"3431,695"
2024-07-01,"3470,267"
2024-08-01,"3534,653"
2024-09-01,"3396,91"
2024-10-01,"4082,209"
2024-11-01,"4153,702"
2024-12-01,"3841,306"
2024-01-01,"855,086"
2024-02-01,"844,903"
2024-03-01,"847,244"
2024-04-01,"860,853"
2024-05-01,"813,716"
2024-06-01,"761,98"
2024-07-01,"734,23"
2024-08-01,"777,684"
2024-09-01,"781,086"
2024-10-01,"835,132"
2024-11-01,"816,048"
2024-12-01,"778,79"
2024-01-01,"570,866"
2024-02-01,"536,083"
2024-03-01,"579,848"
2024-04-01,"574,28"
2024-05-01,"548,657"
2024-06-01,"420,993"
2024-07-01,"435,478"
2024-08-01,"441,055"
2024-09-01,"538,527"
2024-10-01,"651,996"
2024-11-01,"570,888"
2024-12-01,"523,33"
2024-01-01,"1049,302"
2024-02-01,"1042,196"
2024-03-01,"1040,624"
2024-04-01,"1117,379"
2024-05-01,"1002,049"
2024-06-01,"921,879"
2024-07-01,"849,538"
2024-08-01,"811,183"
2024-09-01,"947,508"
2024-10-01,"1096,872"
2024-11-01,"1098,035"
2024-12-01,"999,398"
2024-01-01,"2494,375"
2024-02-01,"2525,571"
2024-03-01,"2896,639"
2024-04-01,"2756,588"
2024-05-01,"2801,549"
2024-06-01,"2189,217"
2024-07-01,"2123,545"
2024-08-01,"2250,777"
2024-09-01,"2534,995"
2024-10-01,"3192,816"
2024-11-01,"2867,868"
2024-12-01,"2713,839"
2024-01-01,"228,911"
2024-02-01,"208,258"
2024-03-01,"231,93"
2024-04-01,"245,811"
2024-05-01,"234,493"
2024-06-01,"187,847"
2024-07-01,"162,736"
2024-08-01,"149,839"
2024-09-01,"253,866"
2024-10-01,"216,015"
2024-11-01,"281,196"
2024-12-01,"209,227"
2024-01-01,"74,437"
2024-02-01,"75,89"
2024-03-01,"74,896"
2024-04-01,"111,995"
2024-05-01,"88,749"
2024-06-01,"81,09"
2024-07-01,"78,382"
2024-08-01,"95,531"
2024-09-01,"156,805"
2024-10-01,"114,539"
2024-11-01,"88,262"
2024-12-01,"90,236"
2024-01-01,"89,72"
2024-02-01,"49,087"
2024-03-01,"94,677"
2024-04-01,"94,112"
2024-01-01,"190,114"
2024-02-01,"173,799"
2024-03-01,"178,046"
2024-04-01,"179,67"
2024-05-01,"180,451"
2024-06-01,"178,578"
2024-07-01,"174,166"
2024-08-01,"180,088"
2024-09-01,"133,795"
2024-10-01,"169,965"
2024-11-01,"143,828"
2024-12-01,"114,4"
2024-01-01,"8,258"
2024-02-01,"5,476"
2024-03-01,"6,623"
2024-04-01,"5,684"
2024-05-01,"8,526"
2024-06-01,"7,065"
2024-07-01,"8,234"
2024-08-01,"8,029"
2024-09-01,"6,902"
2024-10-01,"5,999"
2024-11-01,"8,017"
2024-12-01,"7,709"
2024-01-01,"1,814"
2024-02-01,"1,626"
2024-03-01,"1,832"
2024-04-01,"1,737"
2024-05-01,"1,756"
2024-06-01,"1,546"
2024-07-01,"1,779"
2024-08-01,"2,285"
2024-09-01,"1,854"
2024-10-01,"2,301"
2024-11-01,"2,294"
2024-12-01,"2,208"
2024-01-01,"28308,309"
2024-02-01,"27436,914"
2024-03-01,"29537,189"
2024-04-01,"28266,777"
2024-05-01,"28834,921"
2024-06-01,"23501,221"
2024-07-01,"22661,366"
2024-08-01,"23422,541"
2024-09-01,"25110,347"
2024-10-01,"30446,019"
2024-11-01,"27469,365"
2024-12-01,"25252,243"
2024-01-01,"1021,791"
2024-02-01,"1874,607"
2024-03-01,"2848,364"
2024-04-01,"2260,16"
2024-05-01,"1912,908"
2024-06-01,"1856,555"
2024-07-01,"2329,475"
2024-08-01,"1562,947"
2024-09-01,"1353,929"
2024-10-01,"765,893"
2024-11-01,"852,201"
2024-12-01,"650,373"
2024-01-01,"10505,44"
2024-02-01,"11007,639"
2024-03-01,"11091,238"
2024-04-01,"11421,997"
2024-05-01,"10443,303"
2024-06-01,"9666,157"
2024-07-01,"8997,773"
2024-08-01,"8533,562"
2024-09-01,"8589,155"
2024-10-01,"8865,703"
2024-11-01,"7953,613"
2024-12-01,"6628,609"
2024-01-01,"42310,101"
2024-02-01,"43036,664"
2024-03-01,"42388,962"
2024-04-01,"42021,03"
2024-05-01,"40759,692"
2024-06-01,"39252,417"
2024-07-01,"38191,287"
2024-08-01,"38801,478"
2024-09-01,"39049,403"
2024-10-01,"41483,626"
2024-11-01,"41224,104"
2024-12-01,"38707,148"
2024-09-01,"417,806"
2024-10-01,"1456,295"
2024-11-01,"1787,58"
2024-12-01,"844,004"
2024-01-01,"19653,597"
2024-02-01,"20146,313"
2024-03-01,"23352,419"
2024-04-01,"19590,506"
2024-05-01,"16172,316"
2024-06-01,"18451,51"
2024-07-01,"23607,799"
2024-08-01,"24930,677"
2024-09-01,"28419,871"
2024-10-01,"30027,962"
2024-11-01,"26731,42"
2024-12-01,"14397,886"
2024-01-01,"13817,574"
2024-02-01,"10650,943"
2024-03-01,"9091,808"
2024-04-01,"7805,029"
2024-05-01,"7543,077"
2024-06-01,"8259,516"
2024-07-01,"19008,732"
2024-08-01,"29175,164"
2024-09-01,"29323,172"
2024-10-01,"33679,923"
2024-11-01,"29309,062"
2024-12-01,"23979,934"
2024-01-01,"3616,603"
2024-02-01,"4502,651"
2024-03-01,"5307,032"
2024-04-01,"4326,16"
2024-05-01,"3797,819"
2024-06-01,"4067,565"
2024-07-01,"6179,38"
2024-08-01,"6738,684"
2024-09-01,"6017,457"
2024-10-01,"7582,644"
2024-11-01,"5642,331"
2024-12-01,"3491,51"
2024-01-01,"1096,16"
2024-02-01,"1153,565"
2024-03-01,"1398,361"
2024-04-01,"1461,472"
2024-05-01,"1349,125"
2024-06-01,"1267,324"
2024-07-01,"1962,106"
2024-08-01,"2800,909"
2024-09-01,"2506,158"
2024-10-01,"2677,826"
2024-11-01,"2500,412"
2024-12-01,"2383,994"
2024-01-01,"228,539"
2024-02-01,"240,667"
2024-03-01,"311,225"
2024-04-01,"246,379"
2024-05-01,"267,93"
2024-06-01,"275,204"
2024-07-01,"243,037"
2024-08-01,"253,413"
2024-09-01,"249,052"
2024-10-01,"269,452"
2024-11-01,"240,156"
2024-12-01,"239,905"
2024-01-01,"57,716"
2024-02-01,"242,116"
2024-03-01,"349,868"
2024-04-01,"218,257"
2024-05-01,"172,857"
2024-06-01,"224,723"
2024-07-01,"308,284"
2024-08-01,"172,056"
2024-09-01,"140,983"
2024-10-01,"71,056"
2024-11-01,"60,929"
2024-12-01,"26,982"
2024-01-01,"711,922"
2024-02-01,"740,714"
2024-03-01,"780,762"
2024-04-01,"761,541"
2024-05-01,"785,771"
2024-06-01,"794,063"
2024-07-01,"830,048"
2024-08-01,"805,784"
2024-09-01,"880,617"
2024-10-01,"812,011"
2024-11-01,"447,625"
2024-01-01,"245,647"
2024-02-01,"194,808"
2024-03-01,"287,437"
2024-04-01,"229,406"
2024-05-01,"249,329"
2024-06-01,"213,516"
2024-07-01,"290,311"
2024-08-01,"210,27"
2024-09-01,"280,328"
2024-10-01,"248,334"
2024-11-01,"220,281"
2024-12-01,"200,551"
2024-01-01,"91,27"
2024-02-01,"83,068"
2024-03-01,"95,347"
2024-04-01,"117,295"
2024-05-01,"89,664"
2024-06-01,"79,966"
2024-07-01,"77,312"
2024-08-01,"78,748"
2024-09-01,"76,387"
2024-10-01,"81,328"
2024-11-01,"83,064"
2024-12-01,"18,031"
2024-01-01,"101,566"
2024-02-01,"95,491"
2024-03-01,"122,662"
2024-04-01,"113,22"
2024-05-01,"91,781"
2024-06-01,"70,866"
2024-07-01,"89,577"
2024-08-01,"73,837"
2024-09-01,"64,965"
2024-10-01,"66,33"
2024-11-01,"65,614"
2024-12-01,"69,357"
2024-01-01,"93,668"
2024-02-01,"167,98"
2024-03-01,"160,059"
2024-04-01,"208,948"
2024-05-01,"210,471"
2024-06-01,"412,608"
2024-07-01,"1163,371"
2024-08-01,"518,552"
2024-09-01,"934,602"
2024-10-01,"1356,758"
2024-11-01,"623,574"
2024-12-01,"339,664"
2024-01-01,"17711,81"
2024-02-01,"4808,689"
2024-03-01,"4474,19"
2024-04-01,"5181,565"
2024-05-01,"7329,207"
2024-06-01,"19427,571"
2024-07-01,"32178,963"
2024-08-01,"38805,103"
2024-09-01,"33229,991"
2024-10-01,"40263,704"
2024-11-01,"22533,872"
2024-12-01,"4740,709"
2024-01-01,"954,743"
2024-02-01,"151,383"
2024-03-01,"185,737"
2024-04-01,"701,677"
2024-05-01,"669,451"
2024-06-01,"1657,388"
2024-07-01,"2659,309"
2024-08-01,"3079,805"
2024-09-01,"3046,62"
2024-10-01,"3068,006"
2024-11-01,"1477,203"
2024-12-01,"123,855"
2024-01-01,"7,25"
2024-02-01,"5,862"
2024-03-01,"5,503"
2024-04-01,"10,781"
2024-05-01,"6,291"
2024-06-01,"5,243"
2024-07-01,"4,785"
2024-08-01,"6,213"
2024-09-01,"4,695"
2024-10-01,"5,902"
2024-11-01,"6,941"
2024-12-01,"5,873"
2024-01-01,"19112,642"
2024-02-01,"18704,412"
2024-03-01,"18516,145"
2024-04-01,"18574,934"
2024-05-01,"18176,625"
2024-06-01,"17414,667"
2024-07-01,"16888,387"
2024-08-01,"17464,068"
2024-09-01,"18312,524"
2024-10-01,"19676,364"
2024-11-01,"19479,108"
2024-12-01,"18822,528"
2024-01-01,"86,576"
2024-02-01,"73,976"
2024-03-01,"91,717"
2024-04-01,"73,244"
2024-05-01,"82,091"
2024-06-01,"77,718"
2024-07-01,"95,565"
2024-08-01,"57,615"
2024-09-01,"68,4"
2024-10-01,"98,324"
2024-11-01,"94,359"
2024-12-01,"165,686"
2024-01-01,"305,243"
2024-02-01,"159,07"
2024-03-01,"129,52"
2024-04-01,"33,737"
2024-05-01,"102,343"
2024-06-01,"5,716"
2024-07-01,"5,552"
2024-08-01,"79,166"
2024-09-01,"249,082"
2024-10-01,"174,866"
2024-11-01,"250,914"
2024-12-01,"229,103"
2024-01-01,"9,959"
2024-02-01,"9,889"
2024-03-01,"9,902"
2024-04-01,"9,53"
2024-05-01,"9,487"
2024-06-01,"11,94"
2024-07-01,"54,984"
2024-08-01,"37,47"
2024-09-01,"48,996"
2024-10-01,"54,053"
2024-11-01,"59,413"
2024-12-01,"72,046"
2024-01-01,"19,208"
2024-02-01,"20,609"
2024-03-01,"26,135"
2024-04-01,"22,62"
2024-05-01,"24,108"
2024-06-01,"23,482"
2024-07-01,"27,774"
2024-08-01,"24,207"
2024-09-01,"18,321"
2024-10-01,"57,229"
2024-11-01,"20,359"
2024-12-01,"18,855"
2024-01-01,"825,082"
2024-02-01,"832,302"
2024-03-01,"874,851"
2024-04-01,"858,434"
2024-05-01,"873,743"
2024-06-01,698
2024-07-01,"723,461"
2024-08-01,"722,358"
2024-09-01,"855,219"
2024-10-01,"1015,586"
2024-11-01,"949,204"
2024-12-01,"896,82"
2024-01-01,"54,372"
2024-02-01,"54,82"
2024-03-01,"58,971"
2024-04-01,"56,258"
2024-05-01,"60,287"
2024-06-01,"60,31"
2024-07-01,"54,707"
2024-08-01,"46,411"
2024-09-01,"53,111"
2024-10-01,"58,662"
2024-11-01,"50,292"
2024-12-01,"46,73"
2024-01-01,"3200,798"
2024-02-01,"2941,214"
2024-03-01,"3290,192"
2024-04-01,"3495,358"
2024-05-01,"3115,344"
2024-06-01,"2483,969"
2024-07-01,"2361,978"
2024-08-01,"2468,749"
2024-09-01,"3269,705"
2024-10-01,"3753,72"
2024-11-01,"4299,365"
2024-12-01,"3225,818"
2024-01-01,"5494,477"
2024-02-01,"5742,755"
2024-03-01,"8214,814"
2024-04-01,"7950,627"
2024-05-01,"8197,735"
2024-06-01,"6337,912"
2024-07-01,"6184,114"
2024-08-01,"5682,593"
2024-09-01,"7681,062"
2024-10-01,"9283,968"
2024-11-01,"8407,099"
2024-12-01,"7276,408"
2024-01-01,"188,252"
2024-02-01,"158,747"
2024-03-01,"197,637"
2024-04-01,"230,223"
2024-05-01,"256,982"
2024-06-01,"215,443"
2024-07-01,"213,244"
2024-08-01,"175,972"
2024-09-01,"234,603"
2024-10-01,"266,99"
2024-11-01,"294,492"
2024-12-01,"271,505"
2024-01-01,"10140,408"
2024-02-01,"8748,182"
2024-03-01,"10596,049"
2024-04-01,"11611,055"
2024-05-01,"11897,08"
2024-06-01,"10211,231"
2024-07-01,"9985,748"
2024-08-01,"8041,974"
2024-09-01,"10806,149"
2024-10-01,"12810,867"
2024-11-01,"13503,53"
2024-12-01,"11097,419"
2024-01-01,"11799,856"
2024-02-01,"13190,864"
2024-03-01,"16894,347"
2024-04-01,"16551,432"
2024-05-01,"16997,896"
2024-06-01,"13683,971"
2024-07-01,"13757,99"
2024-08-01,"13909,965"
2024-09-01,"15798,768"
2024-10-01,"19924,339"
2024-11-01,"18431,013"
2024-12-01,"16304,67"
2024-01-01,"98,749"
2024-02-01,"72,08"
2024-03-01,"84,139"
2024-04-01,"92,309"
2024-05-01,"100,307"
2024-06-01,"103,66"
2024-07-01,"105,329"
2024-08-01,"111,097"
2024-09-01,"116,141"
2024-10-01,"129,974"
2024-11-01,"132,132"
2024-12-01,"120,903"
2024-01-01,"5015,07"
2024-02-01,"4589,769"
2024-03-01,"5150,827"
2024-04-01,"5488,707"
2024-05-01,"5443,041"
2024-06-01,"4860,908"
2024-07-01,"4583,803"
2024-08-01,"4169,74"
2024-09-01,"5253,169"
2024-10-01,"6484,86"
2024-11-01,"6420,385"
2024-12-01,"5294,981"
2024-01-01,"29487,738"
2024-02-01,"27628,317"
2024-03-01,"28942,97"
2024-04-01,"27876,629"
2024-05-01,"28746,598"
2024-06-01,"28367,261"
2024-07-01,"28218,36"
2024-08-01,"28864,202"
2024-09-01,"27880,551"
2024-10-01,"28750,26"
2024-11-01,"28082,089"
2024-12-01,"28435,425"
2024-01-01,"1,503"
2024-02-01,"1,146"
2024-03-01,"1,461"
2024-04-01,"1,641"
2024-05-01,"1,836"
2024-06-01,"1,685"
2024-07-01,"1,523"
2024-08-01,"1,63"
2024-09-01,"1,588"
2024-10-01,"1,488"
2024-11-01,"1,442"
2024-12-01,"1,424"
2024-01-01,"0,655"
2024-02-01,"1,173"
2024-03-01,"0,929"
2024-04-01,"1,071"
2024-05-01,"1,355"
2024-06-01,"1,1"
2024-07-01,"1,838"
2024-08-01,"3,606"
2024-09-01,"4,64"
2024-10-01,"4,891"
2024-11-01,"4,64"
2024-12-01,"4,201"
2024-01-01,"3936,484"
2024-02-01,"3695,546"
2024-03-01,"3658,612"
2024-04-01,"3604,788"
2024-05-01,"3762,678"
2024-06-01,"3855,669"
2024-07-01,"3974,093"
2024-08-01,"4328,744"
2024-09-01,"5547,625"
2024-10-01,"4336,242"
2024-11-01,"4201,621"
2024-12-01,"3909,389"
2024-01-01,"957,24"
2024-02-01,"830,941"
2024-03-01,"817,866"
2024-04-01,"757,067"
2024-05-01,"787,297"
2024-06-01,"862,497"
2024-07-01,"835,79"
2024-08-01,"775,492"
2024-09-01,"808,572"
2024-10-01,"615,176"
2024-11-01,"635,229"
2024-12-01,"557,994"
2024-07-01,"127,525"
2024-08-01,"126,473"
2024-09-01,"249,513"
2024-10-01,"248,573"
2024-11-01,"246,792"
2024-12-01,"248,916"
2024-01-01,"8254,802"
2024-02-01,"8130,348"
2024-03-01,"7740,101"
2024-04-01,"8161,827"
2024-05-01,"7727,14"
2024-06-01,"7831,804"
2024-07-01,"7883,86"
2024-08-01,"8280,895"
2024-09-01,"8233,732"
2024-10-01,"7637,996"
2024-11-01,"7386,887"
2024-12-01,"6600,492"
2024-01-01,"6862,486"
2024-02-01,"6347,103"
2024-03-01,"6762,364"
2024-04-01,"6786,418"
2024-05-01,"7444,082"
2024-06-01,"7432,415"
2024-07-01,"7660,726"
2024-08-01,"7942,801"
2024-09-01,"8291,88"
2024-10-01,"8771,592"
2024-11-01,"8380,941"
2024-12-01,"8573,854"
2024-01-01,"897,951"
2024-02-01,"878,08"
2024-03-01,"876,06"
2024-04-01,"874,6"
2024-05-01,"874,588"
2024-06-01,"767,12"
2024-07-01,"739,429"
2024-08-01,"810,41"
2024-09-01,"839,574"
2024-10-01,"918,742"
2024-11-01,"930,442"
2024-12-01,"865,997"
2024-01-01,"4,788"
2024-02-01,"5,04"
2024-03-01,"5,218"
2024-04-01,"9,585"
2024-05-01,"8,355"
2024-06-01,"6,413"
2024-07-01,"4,646"
2024-08-01,"5,036"
2024-09-01,"4,073"
2024-10-01,"3,672"
2024-11-01,"4,155"
2024-12-01,"4,603"
2024-01-01,"189,674"
2024-02-01,"183,102"
2024-03-01,"183,37"
2024-04-01,"185,307"
2024-05-01,"160,797"
2024-06-01,"156,048"
2024-07-01,"137,982"
2024-08-01,"159,56"
2024-09-01,"193,107"
2024-10-01,"223,558"
2024-11-01,"190,556"
2024-12-01,"177,119"
2024-01-01,"417,407"
2024-02-01,"414,224"
2024-03-01,"392,732"
2024-04-01,"429,486"
2024-05-01,"442,21"
2024-06-01,"453,527"
2024-07-01,"454,683"
2024-08-01,"469,641"
2024-09-01,"491,306"
2024-10-01,"480,711"
2024-11-01,"489,303"
2024-12-01,"484,613"
2024-10-01,"23,472"
2024-11-01,"38,713"
2024-12-01,"40,825"
2024-01-01,"6935,556"
2024-02-01,"7014,595"
2024-03-01,"6910,003"
2024-04-01,"7004,058"
2024-05-01,"6966,937"
2024-06-01,"7077,208"
2024-07-01,"7171,348"
2024-08-01,"7182,042"
2024-09-01,"6944,615"
2024-10-01,"6619,495"
2024-11-01,"6927,403"
2024-12-01,"6816,162"
2024-01-01,"38259,64"
2024-02-01,"39925,841"
2024-03-01,"38367,927"
2024-04-01,"39302,871"
2024-05-01,"38768,719"
2024-06-01,"41879,327"
2024-07-01,"43100,388"
2024-08-01,"43459,462"
2024-09-01,"38738,401"
2024-10-01,"33653,704"
2024-11-01,"37946,653"
2024-12-01,"36886,146"
2024-01-01,"122262,043"
2024-02-01,"126141,161"
2024-03-01,"123373,308"
2024-04-01,"125693,658"
2024-05-01,"125639,677"
2024-06-01,"131701,807"
2024-07-01,"132498,165"
2024-08-01,"132334,724"
2024-09-01,"124785,296"
2024-10-01,"114748,91"
2024-11-01,"128154,936"
2024-12-01,"125625,24"
2024-01-01,"98471,764"
2024-02-01,"97852,275"
2024-03-01,"98563,198"
2024-04-01,"98755,074"
2024-05-01,"100222,326"
2024-06-01,"97594,482"
2024-07-01,"95541,55"
2024-08-01,"94521,228"
2024-09-01,"100201,201"
2024-10-01,"100232,816"
2024-11-01,"106122,455"
2024-12-01,"106956,614"
2024-01-01,"62276,273"
2024-02-01,"58084,023"
2024-03-01,"62256,249"
2024-04-01,"59570,456"
2024-05-01,"61822,072"
2024-06-01,"51616,92"
2024-07-01,"48811,832"
2024-08-01,"48340,96"
2024-09-01,"61837,181"
2024-10-01,"73915,863"
2024-11-01,"63464,376"
2024-12-01,"66910,623"
2024-01-01,"39191,36"
2024-02-01,"34901,782"
2024-03-01,"39444,091"
2024-04-01,"36499,395"
2024-05-01,"38023,563"
2024-06-01,"28710,095"
2024-07-01,"26422,072"
2024-08-01,"26008,403"
2024-09-01,"38018,201"
2024-10-01,"53112,367"
2024-11-01,"37942,013"
2024-12-01,"41170,98"
2024-01-01,"73510,524"
2024-02-01,"63455,743"
2024-03-01,"75013,987"
2024-04-01,"67848,242"
2024-05-01,"71769,592"
2024-06-01,"50487,854"
2024-07-01,"46400,262"
